Timestamp,Input,Output,Coordinates,Exchanges_Available,Category,Tags,Texture,Name
2025-12-26T14:59:20.998529,1 Diamond,1 Player Head,"3374,65,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZGJlNjcxM2YyMGE5YzJkZTQzODAzYjkwYWVmYTRkYjlhNmJmODk5MTVkN2MxNTkwZjc3YTdlMTBkZjNhM2U1NCJ9fX0=,Bottom Right Arrow 
2025-12-26T14:59:22.726856,1 Diamond,1 Player Head,"3377,65,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMzdhZWU5YTc1YmYwZGY3ODk3MTgzMDE1Y2NhMGIyYTdkNzU1YzYzMzg4ZmYwMTc1MmQ1ZjQ0MTlmYzY0NSJ9fX0=,Left Arrow 
2025-12-26T14:59:28.662383,1 Diamond,1 Player Head,"3359,62,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOWVjYTk4YmVmZDBkN2VmY2E5YjExZWJmNGIyZGE0NTljYzE5YTM3ODExNGIzY2RkZTY3ZDQwNjdhZmI4OTYifX19,B 
2025-12-26T14:59:30.694555,1 Diamond,1 Player Head,"3361,62,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNTlhYTY5MjI5ZmZkZmExODI4ODliZjMwOTdkMzIyMTVjMWIyMTU5ZDk4NzEwM2IxZDU4NDM2NDZmYWFjIn19fQ==,D 
2025-12-26T14:59:32.678813,1 Diamond,1 Player Head,"3364,62,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNThjMzM2ZGVkZmUxOTdiNDM0YjVhYjY3OTg4Y2JlOWMyYzlmMjg1ZWMxODcxZmRkMWJhNDM0ODU1YiJ9fX0=,G 
2025-12-26T14:59:35.018379,1 Diamond,1 Player Head,"3370,62,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTAzNzZkYzVlM2M5ODFiNTI5NjA1NzhhZmU0YmZjNDFjMTc3ODc4OWJjZDgwZWMyYzJkMmZkNDYwZTVhNTFhIn19fQ==,M 
2025-12-26T14:59:37.080348,1 Diamond,1 Player Head,"3375,62,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvM2NiODgyMjVlZTRhYjM5ZjdjYmY1ODFmMjJjYmYwOGJkY2MzMzg4NGYxZmY3NDc2ODkzMTI4NDE1MTZjMzQ1In19fQ==,R 
2025-12-26T14:59:38.935494,1 Diamond,1 Player Head,"3378,62,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOWZkYzRmMzIxYzc4ZDY3NDg0MTM1YWU0NjRhZjRmZDkyNWJkNTdkNDU5MzgzYTRmZTlkMmY2MGEzNDMxYTc5In19fQ==,U 
2025-12-26T14:59:40.535511,1 Diamond,1 Player Head,"3380,62,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzljYmM0NjU1MjVlMTZhODk0NDFkNzg5YjcyZjU1NGU4ZmY0ZWE1YjM5MzQ0N2FlZjNmZjE5M2YwNDY1MDU4In19fQ==,W 
2025-12-26T14:59:42.010632,1 Diamond,1 Player Head,"3381,62,5075",F,Letters,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzM4YWIxNDU3NDdiNGJkMDljZTAzNTQzNTQ5NDhjZTY5ZmY2ZjQxZDllMDk4YzY4NDhiODBlMTg3ZTkxOSJ9fX0=,X 
2025-12-26T14:59:44.486988,3 Iron Ingot,1 Player Head,"3385,62,5078",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTgwNDZkMzhhOTdjOTFmNTk5NDllYTc0MmVmZDc0ODI3Y2NlZGVmZTk4NTI4NTUyY2QzMjdiNGI2MWMzOWI1ZiJ9fX0=,Blaze
2025-12-26T14:59:46.015276,1 Diamond,1 Player Head,"3385,65,5078",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjc4ZWYyZTRjZjJjNDFhMmQxNGJmZGU5Y2FmZjEwMjE5ZjViMWJmNWIzNWE0OWViNTFjNjQ2Nzg4MmNiNWYwIn19fQ==,Blaze (Old)
2025-12-26T14:59:47.443673,3 Iron Ingot,1 Player Head,"3385,65,5079",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOGI2YTcyMTM4ZDY5ZmJiZDJmZWEzZmEyNTFjYWJkODcxNTJlNGYxYzk3ZTVmOTg2YmY2ODU1NzFkYjNjYzAifX19,Ghast
2025-12-26T14:59:48.958735,3 Iron Ingot,1 Player Head,"3385,62,5079",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzRlOWM2ZTk4NTgyZmZkOGZmOGZlYjMzMjJjZDE4NDljNDNmYjE2YjE1OGFiYjExY2E3YjQyZWRhNzc0M2ViIn19fQ==,Zombie Pigman
2025-12-26T14:59:50.394430,3 Iron Ingot,1 Player Head,"3385,62,5080",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvN2E1OWJiMGE3YTMyOTY1YjNkOTBkOGVhZmE4OTlkMTgzNWY0MjQ1MDllYWRkNGU2YjcwOWFkYTUwYjljZiJ9fX0=,Enderman
2025-12-26T14:59:51.723746,3 Iron Ingot,1 Player Head,"3385,65,5080",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTMyYzI0NTI0YzgyYWIzYjNlNTdjMjA1MmM1MzNmMTNkZDhjMGJlYjhiZGQwNjM2OWJiMjU1NGRhODZjMTIzIn19fQ==,Guardian
2025-12-26T14:59:52.976624,3 Iron Ingot,1 Player Head,"3385,65,5081",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDU4NTJhOTU5Mjg4OTc3NDYwMTI5ODhmYmQ1ZGJhYTFiNzBiN2E1ZmI2NTE1NzAxNmY0ZmYzZjI0NTM3NGMwOCJ9fX0=,Frog
2025-12-26T14:59:54.403822,8 Diamond,1 Player Head,"3385,62,5081",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvN2U5NTE1M2VjMjMyODRiMjgzZjAwZDE5ZDI5NzU2ZjI0NDMxM2EwNjFiNzBhYzAzYjk3ZDIzNmVlNTdiZDk4MiJ9fX0=,Phantom
2025-12-26T14:59:55.788091,1 Diamond,1 Player Head,"3385,62,5082",T,Mob,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNGU4NjMzMmJkZDg1NjdlMzk2MDVmMGQxMWJhZTJlNDVlODYwM2E2ZDcxZGEwNjIwOGQ4MWFhM2U3ZTM5NzFjZCJ9fX0=,Pale Frog
2025-12-26T14:59:57.149093,3 Iron Ingot,1 Player Head,"3385,65,5082",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMmNhNGE4ZTQ5NDU4MmM2MmFhYTJjOTI0NzRiMTZkNjljZDYzYmFhM2QzZjUwYTRiNjMxZDY1NTljYTBmMzNmNSJ9fX0=,Tempature
2025-12-26T14:59:58.353492,3 Iron Ingot,1 Player Head,"3385,65,5083",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzNiZGU0MzExMWY2OWE3ZmRhNmVjNmZhZjIyNjNjODI3OTYxZjM5MGQ3YzYxNjNlZDEyMzEwMzVkMWIwYjkifX19,Seagull
2025-12-26T14:59:59.787386,3 Iron Ingot,1 Player Head,"3385,62,5083",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTZkOGFjOTBiNGNkODRmODNhNTgwMTg4MmUwYjU0MWQxZWU2MWZjMGY2YmMxYTE3MmE2NWU1MDg2MzBiMDk3MiJ9fX0=,Owl
2025-12-26T15:00:01.148515,3 Iron Ingot,1 Player Head,"3385,62,5084",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZWEzOTNkODNhYzViZjRkMDAxZmIyNGM5NTM5YzVjNjQ0ZWU5MmE3NGNjYTkxMDgxMDJiMGRjMjc5YzgyMDg1YyJ9fX0=,Rat
2025-12-26T15:00:02.340304,3 Iron Ingot,1 Player Head,"3385,65,5084",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTNkMzBjZjdlZjJjZDg0NDAyNDJmMmM1YTc3YzU0Y2QzZjkxNTdlMTkxNjA3ZDIwN2M0ODc1NjJmODM4NTQ4NCJ9fX0=,Hedgehog
2025-12-26T15:00:03.555011,3 Iron Ingot,1 Player Head,"3385,65,5085",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzUxZTMzZGRmYjFhM2YzYTk0OTczMWM5NWM3NTcwZGRiNzI5ZmIwMzhiOTM5YWExZTViMjQ5NzUzZjk2Y2E4OCJ9fX0=,Snake
2025-12-26T15:00:04.843184,3 Iron Ingot,1 Player Head,"3385,65,5086",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTMwYWMxZjljNjQ5Yzk5Y2Q2MGU0YmZhNTMzNmNjMTg1MGYyNzNlYWI5ZjViMGI3OTQwZDRkNGQ3ZGM4MjVkYyJ9fX0=,Mosquito
2025-12-26T15:00:06.455202,5 Iron Ingot,1 Player Head,"3385,65,5087",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjdlYTRjMDE3ZTM0NTZjZjA5YTVjMjYzZjM0ZDNjYzVmNDE1NzdiNzRkNjBmNmY4MTk2YzYwZTA3ZjhjNWE5NiJ9fX0=,Pigeon
2025-12-26T15:00:07.885139,1 Diamond,1 Player Head,"3385,62,5087",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzc3OWI2NDM4MzFmODM4ZmI1ZWZkMmJhZmE0YzZlYTk3YmIyNTY4Mzk3NjE1ODg1MjU0OThkNjI5NGZjNDcifX19,Crow
2025-12-26T15:00:09.277731,3 Iron Ingot,1 Player Head,"3385,62,5086",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjBmNDI4OGFlMDhhMzhkMmFiOWNmMzQzMTQxNjQ3ZTRmM2JlMTZjNWE5MjdlNzIyNGEzYjFkZWNhY2ZmMjU5In19fQ==,Ladybug
2025-12-26T15:00:10.662168,3 Iron Ingot,1 Player Head,"3385,62,5085",T,Animal,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZWVhNzU5Zjk3OWI5YjhlYTgzMWNhN2UyZDY2ZGYxNDgyOTNmMWE1MTQ3OTgzYjUyYzQ4ZWZlMmMzMTVlIn19fQ==,Penguin
2025-12-26T16:21:02.591060,1 Diamond,1 Player Head,"3357,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYThiNGIzMzUxYWE4YTI2MDc2MWU1MDQ0NWM4NzdmNzUyODk3ODk2NzRlMjU0Njg4NjdkODgxM2MzMzk4NCJ9fX0=,? 
2025-12-26T16:21:04.687795,1 Diamond,1 Player Head,"3358,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjYyYWUwMmRkNjg4MjNkMTEwOTkzY2IwMzgwNzMzY2U2YjNjNjQ2ZjI0YzI3ZGQ3ZjkwMTUzMTRkNDY4NzRjIn19fQ==,A
2025-12-26T16:21:06.490186,1 Diamond,1 Player Head,"3359,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDg0MTdlN2FkOTM5OWE2YTMzMzEyMGE3NzZiMjhmN2JmN2JkY2E0MWFlYzZkMDk1ZTNhZjYzNzhiMTEzMmU0MiJ9fX0=,B
2025-12-26T16:21:08.317812,1 Diamond,1 Player Head,"3360,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZmY3ZjRlYzYxM2Y4MzRkMzE2YjViYzRmZmZlMjQ1ZTFlY2E1NWM0MmVlZGM1YWU5NzE5ZmZiZDg5MWE2YiJ9fX0=,C 
2025-12-26T16:21:10.301548,1 Diamond,1 Player Head,"3362,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNTYzNWFjNjllZDJiYjlhMzU0ZTUxODlhNTViOGJiM2EyYjUzNDM4NzMxYzczYjkyMGUwOTM0MmY1OTJmMjEifX19,E 
2025-12-26T16:21:11.821836,1 Diamond,1 Player Head,"3363,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTJjOTM4MWUxNjYzZGQ4NGE1ZTU5YTU4Yzc4NTY2Mjg4MDVlZWNhMzNjYzkyZTY3NzJkN2IzM2UzZGI5ZmEifX19,F 
2025-12-26T16:21:13.340644,1 Diamond,1 Player Head,"3364,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOWMyZjRkYjA4MjQ3NDBiOTZlNmIyZDM2NjQ3MjY5NDE3NTI5ZGM5ZDk5Y2Q3MzNmMDdjNTk4Yzg2ODU5In19fQ==,G
2025-12-26T16:21:14.977227,1 Diamond,1 Player Head,"3366,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYmM5MTg2NWZiMDM2Nzg0NGIyOTcyZTljNzI2ZWFjZmM3OWE0ZTM4MzVlNWFjZmZkNGYxNmRiN2EzNzQ3YzYifX19,I 
2025-12-26T16:21:16.544334,1 Diamond,1 Player Head,"3367,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZmYzYmFhNjRjYWIwNjU0NDA3OTQ1NzM5MmU4YjQxMjZlZmM3Mzg3OWJhYmFiMWI2YWRlMGNmOGQ2YTFkOSJ9fX0=,J
2025-12-26T16:21:18.045365,1 Diamond,1 Player Head,"3368,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjQxNWYwNDA0OTNlZmIzNmYwYzY5Mjg0ZTk3NTFjNWIzMWZlMzlhMTNhOGVkMmE1ZGNlNjJkYzM0MTM3M2UifX19,K 
2025-12-26T16:21:19.727202,1 Diamond,1 Player Head,"3369,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYmY1YTZkYjkzYjRmMzgxY2U5ZjdhZjlmZGUwNWNlZjQ0Nzg1NjJjZTgyZjYwNzhjOTFhM2JhYzE1MWMzNTE3In19fQ==,L
2025-12-26T16:21:48.250439,1 Diamond,1 Player Head,"3371,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzlmNmY5ZDJiM2JlNTBhOTQxY2MyZDFiZDY5YWU2YTZhMmU2ZDc0ODcwYTAxZmRhOWNkMzYxY2U5ZWI2OSJ9fX0=,N 
2025-12-26T16:21:50.160554,1 Diamond,1 Player Head,"3372,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTkxMjg0MmU5ZDM0Mjk1MmM5NzE1ZGVhYzQwYzNhZmZhNmY0MWU0OGU3Y2M2ZTliMjU1OTc1ODIzODU0ODkifX19,O
2025-12-26T16:21:52.768302,1 Diamond,1 Player Head,"3374,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvM2Y4ODA4NjNhZDgyNzUwZWM5ZWFmZDgzNjFjMWU1MjMyYjM4NTUwZTJmNzc3OWZkNWMxYmViNzc0MzllIn19fQ==,Q
2025-12-26T16:21:54.577085,1 Diamond,1 Player Head,"3375,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvY2FlNjNmMGY0YTAxY2E1MmYzMTM0N2I0OGRhODY1Y2I1YzczZjk3ZTEwYWYxYzQ1MzJlZWZmMzkwZGQifX19,R 
2025-12-26T16:21:57.695807,1 Diamond,1 Player Head,"3377,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTg5N2NiNThhNzYxNWYyNzg0MjU3NzU4NTExNjViYjk2ZmYwMjgzYzI0ZjIxYzlkOTkwZGZjZmM0ZWFmNCJ9fX0=,S
2025-12-26T16:22:01.631190,1 Diamond,1 Player Head,"3378,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjhkMWFkMzcxMGJiN2I3YWY2MWFmZGI2YjE4YjNhM2MyNmE1N2U4YTU0ZmM1ZWMyY2JkZTJhODc0MTRhODkyZiJ9fX0=,U
2025-12-26T16:22:03.584550,1 Diamond,1 Player Head,"3376,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzJmMDM0MWFiMWMxZmRmMDJlZmJlNTMzMzNkN2MzOWU0M2NmODQ4NTkzMzdiZjJiYzJmZjFmYjRjMWExZWQ4In19fQ==,S
2025-12-26T16:22:07.956868,1 Diamond,1 Player Head,"3379,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDRhYmI4NDA3NGFlYmNjNmM2ODlmNTg0MTM5MzM5MjkyOTFiNjE4OTMyNzk5Y2NjYzlkOGUyZTE3MmQxZjkifX19,V
2025-12-26T16:22:09.911337,1 Diamond,1 Player Head,"3381,56,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTZmOTFkNTZhY2FjZGRmZTdiNjQ1NjZhZDNkM2JhMWQxOGZmOWZiOTQxYjRkZGQ4M2NiNTY3MjYyMTA4OSJ9fX0=,X
2025-12-26T16:22:11.941661,1 Diamond,1 Player Head,"3382,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOGRhY2ZmZGZkM2YyOGMyYzZlYjg2MjQyZTkzNTQ5MTc2OGY0YTMxNjMzNmQ0ZGE2MTdiMzFiMWYzMzcyMTRkIn19fQ==,Y 
2025-12-26T16:22:13.756537,1 Diamond,1 Player Head,"3383,56,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZmM2YmQ3ZjI1YWMxMzI4YzNmNjViMWVlMDIzZmE2YWUyMzExODg0YjU1MzE3N2Y5ZjI0ZTIxNDY0ZWQzZmYyIn19fQ==,Z 
2025-12-26T16:22:18.212663,1 Diamond,1 Player Head,"3379,59,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDVhZGI2ZmZhMmM1YzBlMzUwYzI4NDk5MTM4YTU1NjY0NDFkN2JjNTczZGUxOTg5ZmRlMjEyZmNiMTk2NjgyNiJ9fX0=,
2025-12-26T16:22:21.466670,1 Diamond,1 Player Head,"3372,59,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDU5NTU3MTE2NDFkMTZmMTVhYTRiZjhiNDllYTg4M2IwM2M5ZTU4MmQ1Mjg5OWM3YTVjOGQ3YzgyMjI4OWQ2In19fQ==,Pumpkin (Cat)
2025-12-26T16:22:23.104850,1 Diamond,1 Player Head,"3371,59,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMmQ3M2MxZGRkNDIxMzk4YWMxOTJlYmU5ODA0NTk2ZTExNjZkMzM3OTYyOWQ5MjRkZDI3ODQyZDI3M2ZmM2Q0In19fQ==,Pumpkin (Confused)
2025-12-26T16:22:35.050755,1 Diamond,1 Player Head,"3370,59,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOGNkMWExYTlhMzkzMTI2YTNkYzU5ZTc1NjYzMGU3YjIxY2QzMTY4MGI4MmNlMzkzMGNiYTk5Y2NjODZlMyJ9fX0=,Pumpkin (Sad)
2025-12-26T16:22:37.007597,1 Diamond,1 Player Head,"3369,59,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNGVlMjgxMTdjNWU2YTZjODJjYTg4MWFjOWExOGM2YjJkNjg3ZjFiNjljZTI5OTllOTQ4NmU2Nzg0MTI3MTgifX19,Pumpkin (Drunk)
2025-12-26T16:22:38.650899,1 Diamond,1 Player Head,"3368,59,5075",T,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDFiNTQwNzE3YmRkZWRlYTU4YmNhZGI2M2QxOTUxYTMxMTJlNGViNWNiZWE1MTI4YWI1NmNlM2I5MjQ1YmI2ZiJ9fX0=,Pumpkin (Upset)
2025-12-26T16:22:40.390350,1 Diamond,1 Player Head,"3367,59,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDI0MDI2Nzk0ZDY0NTc2YWNkOGFhOWJkY2MwZjlhNzAzMzMzY2E0MjYwMTYxMjUzMjUyZTM5ZWIyMWM3ZiJ9fX0=,Pumpkin (Uniwink)
2025-12-26T16:22:43.424230,1 Diamond,1 Player Head,"3365,59,5075",F,Halloween,,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzc3NzVjZTdlZjViOWJmZjE1ZWRkMzExNmRkM2NiYWFmOTc4Mjg0M2JjYTk1NTc2MGE5ODdjY2VhN2VjM2VmIn19fQ==,Pumpkin (Neutral)
